0.295594,0.456579,0.391808,0.19211,0.156066,0.813668,0.218928,0.790334,0.057622,0.527759,0.0639062,0.170571,0.276638,0.00827327,0.239907,0.686849,0.25081,0.465867,0.149367,0.233369,0.155591,0.526296,0.193744,0.815189,0.38139,0.0200012,0.0573611,0.34225,0.377688,0.074273,0.429116,0.215592,0.459793,0.937729,0.175078,0.27781,0.165854,0.601759,0.663248,0.861695,0.259109,0.347274,0.158676,0.125074,0.282025,0.0372271,0.412213,0.0746047,0.287978,0.152826,0.381332,0.700787,0.165779,0.0642735,0.0322214,0.720124,0.923168,0.700262,0.44802,0.133438,0.226919,0.784906,0.055739,0.489765,0.26601,0.136613,0.671403,0.403604,0.0771458,0.111718,0.202827,0.0628866,0.281974,0.615375,0.625735,0.284902,0.513704,0.0557143,0.35557,0.554743,0.205847,0.28543,0.0667529,0.0316835,0.64542,0.102401,0.164662,0.104798,0.181953,0.48899,0.583453,0.161199,0.909538,0.185022,0.144279,0.263372,0.136178,1.06052,0.768442,0.471526,0.52151,0.949289,0.772103,0.744518,0.0649623,0.354954,1.02853,0.448518,0.00132794,0.3894,0.59401,0.308655,0.536506,0.0259177,0.387302,0.1601,0.609464,0.0,0.684398,0.87751,0.00280871,1.20496,0.0410123,0.0575984,0.122639,0.159517,0.150772,0.127117,0.194871,0.477463,0.0242148,0.287647,0.117517,0.0523254,0.116788,0.0275034,0.0487473,0.0895266,0.082961,0.256784,0.559952,0.392747,0.017752,0.233322,0.0135944,0.413921,0.0660377,0.107311,0.133933,0.516497,0.714773,0.374606,0.118251,0.542912,0.240784,0.0881131,0.220168,0.278696,0.801498,0.298162,0.764654,0.288299,0.121998,0.0213268,0.180557,0.816291,1.27243,0.2918,0.125615,0.67172,0.0168311,0.0557318,0.217479,0.684847,1.02067,0.236733,0.0564724,0.81221,0.00845757,0.24185,0.118257,0.0822883,0.45032,0.143586,0.0578292,0.293375,0.0794844,0.471412,0.0318636,0.0671588,0.23357,0.0890115,0.132063,0.103011,0.153508,1.0654,0.375434,0.349662,0.684676,0.000707734,0.224835,0.244441,0.992254,0.107896,0.562258,0.557432,0.269902,0.651489,0.143226,0.106464,0.186476,0.266498,0.106971,0.260684,0.855347,0.410542,0.334129,0.221401,0.281951,0.800955,0.321692,0.19383,0.150154,0.526971,0.047138,0.0130712,0.0326081,0.044907,0.296003,0.0488644,0.942297,0.519022,1.02764,0.223776,0.96791,0.202592,0.29079,0.229505,0.900776,0.218628,0.0307095,0.0396142,0.0693557,0.210843,0.0615499,0.173918,0.0881265,0.539157,0.474564,0.46349,0.607744,0.0428485,0.217642,0.489983,0.685846,0.273838,0.327127,0.38529,1.14086,0.0565025,0.251515,0.0139155,0.072238,0.0889655,0.036071,0.97918,0.20554,0.0227763,0.600289,0.160355,0.316568,0.179491,0.400245,0.048563,1.13228,0.361615,0.173269,0.897755,0.0808492,0.292709,0.318473,0.273024,0.434705,0.764945,0.460451,0.449983,0.100086,0.459034,0.0466561,0.0837185,0.11873,0.0973087,0.0468689,0.211356,0.21774,0.120061,0.201737,0.426399,0.138982,2.33593,0.205369,0.180477,0.538004,0.000204677,0.508974,0.0381421,0.830316,0.165966,0.000131626,0.246958,0.0570329,0.162419,1.60626,0.265575,0.0329938,0.261427,0.133809,0.167473,0.196231,0.216367,0.109741,0.000907501,0.0193068,0.246013,0.126541,0.210053,0.0517684,0.00488557,0.529832,0.120557,0.233822,0.773729,0.0830966,0.0358364,1.13899,0.0684452,0.152233,0.0183855,0.0516333,0.256892,0.117976,0.20084,0.365848,0.243249,0.197133,0.609345,0.243642,1.10469,0.712611,0.0441073,0.328656,0.735701,0.270303,0.891889,0.474375,0.384506,0.0631117,0.953996,0.508042,0.0384817,0.0270975,0.106501,0.478526,0.0045629,0.599734,0.0,0.255647,0.0213295,0.179412,0.199175,0.185966,0.200699,0.491054,2.06615,0.0761175,0.243225,0.311822,0.27211,0.789453,0.0551646,0.483512,0.218747,0.359198,0.442942,0.0708318,0.0414724,0.113074,0.149,0.986528,0.682373,0.0238034,2.37987,0.577944,0.211385,0.596821,0.199378,0.40281,0.543732,0.0511695,0.0602723,0.10464,0.0425869,0.548979,0.0788924,0.17888,0.405848,0.164617,0.322173,0.578346,0.129548,0.102612,0.0480314,0.180135,0.536946,0.0404978,0.00944937,0.0204043,0.00425034,1.63316,0.109766,0.0261225,0.302954,0.20393,0.0760396,0.466321,0.330882,0.541866,0.128917,0.319234,0.251825,0.157476,0.184513,1.28664,0.337045,0.134027,0.0286789,0.237891,0.564075,0.198683,0.115036,0.0269933,0.141239,0.0151216,0.0818696,0.203816,0.0277262,0.212437,0.436193,0.383465,0.110811,0.00123406,0.0471296,0.264577,0.0265819,0.130567,0.376846,0.173138,0.00226072,0.1004,0.0620359,0.213198,0.203945,0.0,0.0775042,0.0,0.458136,1.02253,0.0402189,0.109995,0.532153,0.400862,0.0524466,0.32701,0.0682036,1.34115,0.0383567,0.281336,0.181264,0.166265,0.0669094,0.0490625,0.249649,0.198298,0.323342,0.430246,0.126375,0.270254,0.0925296,0.0706837,0.311133,0.465895,0.073777,0.119412,0.0900972,0.298777,0.315613,0.0153612,0.0,0.0442717,0.0354787,0.361365,0.167141,0.0228594,0.807691,0.0552096,0.106475,0.111568,0.157889,0.164767,0.0968038,0.267687,0.0696242,0.326909,0.271026,0.0153179,0.0876545,0.552167,0.0494107,0.0294524,0.753065,0.394494,0.231588,0.944298,0.24836,0.238675,0.150913,0.302088,0.0906973,0.218391,0.0189479,0.2247,0.317077,1.73564,0.570987,1.32053,0.828723,0.075152,0.0128058,0.0937178,0.438336,0.243781,0.383357,0.593656,0.42448,0.110063,0.00729005,0.0748759,0.0503262,0.185578,0.157141,0.784947,0.0192755,0.0752182,0.00069101,1.24564,0.495134,0.126737,0.296453,0.305041,0.867139,0.0703985,0.300951,0.137185,0.222724,0.0856229,0.158756,0.235136,0.00945925,0.236573,0.165502,0.141376,0.0180611,0.00892445,0.049902,0.114042,0.483907,0.0,0.548206,0.808225,0.101179,0.0,0.15857,0.0605977,0.129134,0.178542,0.821902,0.110613,0.262299,0.0,0.238379,0.536269,0.0428436,0.296027,0.0838043,0.0715251,0.342225,0.795259,0.317478,0.204464,0.97527,0.0665286,0.355076,0.529755,0.0327661,0.273222,0.0219095,0.667691,0.208479,0.126909,0.0413558,0.816476,0.313128,0.315665,0.427715,0.0200176,0.307613,0.144912,0.0,0.236501,0.159201,0.260103,1.29568,0.458958,0.113308,0.764398,0.0330529,0.106819,0.201135,0.107979,0.485592,0.140597,0.32579,0.394309,0.679698,0.124035,0.191608,0.378548,0.224371,0.0233278,0.428137,0.115884,0.288805,0.20274,0.051491,0.105751,0.113576,0.333443,0.731557,0.0,0.668907,0.538986,0.184437,0.120246,0.0334866,0.344773,0.198472,0.281611,0.424145,0.362557,0.144091,0.234062,0.585156,0.123228,0.0,0.069236,0.444611,0.0530468,0.093165,0.449044,0.0,1.28449,0.350886,0.129652,0.274777,0.111239,0.0366188,0.469856,0.257919,0.0155676,0.507416,0.288081,0.709772,0.0,0.273332,0.198312,1.49464,0.674852,0.00303098,1.89304,0.280529,0.246152,0.34585,0.449158,0.0645461,0.278418,0.511784,0.404867,0.066907,0.439679,0.205198,0.0245061,0.266885,0.128707,0.183897,0.561553,0.274866,0.26926,0.613248,0.0472803,0.194277,0.301828,0.166816,0.240852,0.117185,0.270538,0.879128,0.211036,0.0948556,0.0492104,0.0,0.921321,0.588393,0.746925,0.344178,0.304815,0.526558,0.342377,0.0283407,0.0116022,1.4396,0.0274849,0.248985,0.323126,0.0815862,1.01503,0.265566,0.891976,0.0454797,0.0224353,2.14773,0.155933,0.410549,0.0,0.339833,0.279399,0.326256,0.488392,0.304272,0.356611,0.197571,0.536388,0.433924,0.536424,0.303951,0.34723,0.930185,0.222422,0.350846,0.838356,0.750974,0.535346,0.185712,0.0739053,0.348495,3.07617,1.05712,0.0112327,0.19221,0.0734251,0.309844,0.167161,0.135751,0.0398403,0.343465,0.438369,0.153916,0.375993,0.279379,0.842483,0.513379,0.250181,0.0,1.01622,0.703907,0.134662,0.322482,0.549673,0.442263,0.3326,0.0089811,0.0,5.25511,0.0784956,1.05706,0.0341854,0.0580194,0.0714626,0.305229,0.132457,0.492874,0.239534,1.12478,0.299292,0.0296402,0.499704,0.590929,0.13077,0.0625147,0.265866,0.422517,0.578402,0.367602,0.0402718,0.50059,0.0413276,2.56628,0.138034,0.592399,0.537824,0.103188,0.194752,0.6844,0.0458707,0.620467,0.0992807,0.395366,0.337087,0.903673,0.10479,0.861782,0.370239,0.240568,0.460922,0.0855723,0.414919,0.204444,0.183847,0.133956,0.231599,0.438187,0.583811,0.189778,0.286697,0.216346,0.203426,0.840904,0.38938,0.0241539,0.0189909,0.153687,0.123569,0.340132,0.2731,0.0891691,0.0905863,0.862456,0.265698,0.149274,0.473287,1.18324,0.659735,0.502491,0.258581,0.104815,0.278094,0.564079,0.00217262,0.1564,0.20785,0.625875,0.0812294,0.0406068,0.672741,0.275938,0.308936,0.0537727,0.174606,0.514806,1.78074,0.159025,0.164116,0.860543,0.80315,0.116826,0.358824,0.140907,0.396363,0.441233,0.214752,0.268216,0.0153868,0.352051,0.0920372,0.350093,0.0623998,0.0237131,0.241536,0.113385,0.990626,0.384761,0.0728789,0.450088,0.291026,0.258604,0.715208,0.374755,0.10517,0.199588,0.469705,0.655077,0.153585,0.0118768,0.767708,0.124939,1.08089,0.034979,0.219567,0.109338,0.0536352,0.577589,0.00701603,0.0461295,2.51985,0.017506,0.0413848,0.372242,0.0124656,1.4116,0.209044,0.0849092,0.239825,0.156621,0.0,0.0,0.00514372,0.519007,0.0221193,0.0498907,0.0520971,0.057438,0.255641,0.219088,0.103379,0.0228094,0.0298188,0.0558389,0.342022,0.307279,0.678222,0.153697,1.24972,0.360707,0.77266,0.335739,1.04542,0.389246,2.09499,0.321652,0.251498,0.0404052,0.0,0.0505089,0.430732,0.0949144,0.138566,0.190053,0.10288,1.28543,0.189638,0.0,0.333451,0.336718,0.108198,0.148244,0.151365,0.383568,0.0,0.150078,0.232813,0.432681,0.034747,0.37898,1.90564,4.3985e-05,0.0479405,0.0520882,0.425147,0.353293,0.145908,0.137248,1.5141,0.0571734,0.0761651,0.385238,0.219598,0.747035,0.0957623,0.734184,0.57319,0.61837,1.23752,0.873612,0.162121,1.2823,0.546569,0.0687278,0.0386728,0.589279,0.254572,0.527511,0.0552261,0.166181,0.0988337,0.0221603,0.496389,0.179385,0.149888,0.0509645,0.418962,0.571198,0.174185,0.0816394,0.371573,0.155534,0.118482,0.182107,0.124928,0.0733581,0.131028,0.169692,0.338685,0.0706117,0.189831,0.943365,0.301259,0.047075,0.318514,0.112579,0.453159,0.0738527,0.0975578,0.0255493,0.889895,0.383005,0.374477,0.11515,1.24276,0.257106,0.581929,0.0866781,0.422778,0.0910845,0.0307955,0.0441727,1.49354,0.122103,0.106777,0.170407,0.186824,0.45599,0.101535,0.384497,0.0241111,0.228757,0.00628962,0.103464,0.44272,0.650716,0.477449,0.559173,0.00332977,0.248279,0.10422,0.596667,0.0591439,0.132116,0.393648,0.427774,0.089945,0.045218,0.573973,0.16082,0.250338,1.73284,0.0143512,0.324384,0.014089,0.160682,0.0,0.112823,0.0764778,0.0,0.0477346,0.0,0.860591,0.0860791,0.273173,0.0,0.114769,0.106183,0.294793,0.0088573,0.0,0.0252196,0.0703651,0.069755,0.0500086,0.0883904,0.0585403,0.501001,0.0712294,0.719318,0.0084512,0.320575,1.2157,0.569566,0.0,0.13863,0.823128,0.77244,0.0017958,0.0143708,0.389047,0.820577,0.310026,1.00236,0.537858,0.143818,0.0124099,0.00819728,0.0156221,0.0186495,0.158715,0.0996772,0.221583,0.156796,0.0766326,0.000372826,0.167912,0.00663959,1.00421,0.0250844,0.483992,0.0928433,0.777391,0.149886,0.0334229,0.0,0.159457,0.0,0.0,0.0859745,0.162902,0.0261559,0.00136767,0.0259316,0.26168,0.256697,0.281023,0.408514,0.709705,0.835927,0.016538,0.049384,0.260908,0.15258,0.0549517,0.158914,0.597414,0.0360508,0.0472595,0.157415,0.234315,0.235895,0.0,0.362078,0.239354,0.159632,0.0,0.176966,0.359624,0.567641,0.0812592,0.355427,0.0633291,0.585399,0.0523411,0.0541037,0.0,0.49935,0.397372,0.498952,0.277683,0.0,0.778203,0.219088,0.371077,0.0396197,0.0758254,0.153072,0.599231,0.199822,0.00220163,0.803839,0.0123608,0.0729465,0.105947,0.00215918,1.29706,1.10969,0.0340059,0.0578113,0.045323,0.376836,0.00287824,0.179002,0.61045,0.272851,0.0923181,0.100352,0.219212,0.209646,0.0404718,0.894486,0.235825,0.120857,0.280513,0.639516,0.120088,0.14838,0.00029592,0.0484247,0.414526,0.0,0.286779,0.265728,0.00593721,0.216348,0.634696,0.256864,0.214467,0.218519,0.0316343,0.0100029,0.100377,0.0700523,0.500048,0.0319399,0.490887,0.392107,0.00232161,0.672778,0.121127,0.0219049,0.604164,0.56753,0.0,0.0443534,0.00388851,0.539094,0.0114866,0.172196,0.0635868,0.138284,0.340291,0.0117595,0.635416,0.506601,0.0,0.554765,0.0603156,1.2793,0.518491,0.294011,0.000130492,0.183632,0.0375607,0.681125,0.265178,0.382022,0.155684,0.931557,0.725771,0.203194,0.121194,0.0105852,0.119746,0.728317,0.731721,0.0693715,0.305546,0.00371321,0.0,0.150308,0.0420627,0.0397351,0.148856,0.116578,0.0609854,0.0043777,0.547304,0.0416423,0.0288296,0.251547,0.0155029,0.57827,0.0792511,0.594809,0.876894,0.0406985,0.53919,0.0484115,0.458687,0.0,0.536784,0.412813,0.0,0.15737,0.575457,0.0265486,0.374608,0.0132348,0.091232,0.236125,0.134673,0.00812082,0.171899,0.340316,0.0151159,0.00245769,0.199494,0.258135,0.157216,0.245681,0.684885,0.299646,1.44294,0.0692138,0.000654563,0.101696,0.505706,0.204426,1.04808,0.00486097,0.190157,0.535043,1.60714,0.916209,0.0440418,0.192613,0.031519,0.180187,0.436151,0.0,0.572757,1.0402,0.0,0.0902043,0.0416898,0.00881205,0.235457,0.0663236,0.472441,0.435761,0.532736,0.43029,0.52961,0.0,0.00515398,0.153211,1.37896,0.167657,0.703009,0.745074,0.0932636,0.97276,0.0920919,0.00121178,0.0781607,0.0170295,0.053581,0.0277818,0.157454,0.245322,0.014037,0.170379,0.00163107,0.00816374,0.0274015,0.074285,0.686462,0.961546,0.119268,0.173065,0.0586427,0.380769,0.00135241,0.0,1.18259,0.551409,0.00437999,0.00151558,0.0,0.0,0.0533015,0.0151354,0.0831515,0.273965,1.6862,0.7693,0.0912494,0.775856,0.0710448,0.288565,0.322207,0.066288,0.991007,0.156848,0.551344,0.418724,1.11394,0.0624687,0.3795,0.0,0.00403753,0.0,0.194028,0.0884862,0.0500426,0.0863738,0.29496,0.00212618,0.00751092,0.678572,0.950084,0.0298388,0.0885158,0.0,0.000376325,0.020901,0.00958981,0.42636,0.0,0.0782739,0.0931475,0.0,0.0997063,0.000660955,0.550133,0.134969,0.188583,0.181165,0.13887,0.0726801,0.0,0.109094,0.00838476,1.44662,0.142905,0.441898,0.425391,0.0,0.58978,0.0337849,0.043695,0.0334056,0.162199,0.108432,0.0507723,1.05236,0.417343,1.22207,0.0149356,0.459956,0.173237,0.0250956,0.0898936,0.0720619,0.0156363,0.0,0.00798327,0.0600538,0.255168,0.526871,0.356472,0.527896,0.458013,0.295951,0.566706,0.0,0.0254699,0.420168,0.0,0.428486,0.394057,0.143911,0.0999186,0.00808325,0.367632,0.178106,0.933141,0.253869,0.78393,0.0839743,0.606425,0.683492,0.18281,0.152352,0.337933,0.560579,0.567064,0.547341,0.803057,0.588773,0.0907003,0.804586,0.575613,0.541205,0.0203962,0.51712,0.0143618,0.106911,0.0725801,0.0963921,0.687264,0.00826555,0.859494,0.460869,0.430663,0.920532,0.0,0.462791,0.764649,0.089736,0.00217597,0.000874612,0.1805,0.136534,0.924732,0.143914,0.541268,0.620171,0.0162152,0.499096,0.167279,0.118364,0.558798,0.00311533,0.000601136,1.20781,0.69399,0.0122848,0.00342279,0.199277,0.164764,0.144391,0.294855,0.962766,0.00756151,0.0,0.335354,0.146285,0.151048,0.298326,0.337635,0.174949,0.0790634,1.29486,0.141733,0.107335,0.0,0.0,0.112585,1.47849,1.04743,0.0213882,0.0694878,0.515135,0.171995,0.28615,0.181735,0.0971971,0.322616,0.690759,0.0516274,0.0161148,0.293246,0.0504805,0.288174,0.295212,0.0,0.170016,0.481626,0.178937,0.00730783,0.276613,0.806898,0.137632,0.0,0.0125962,0.880437,0.175381,0.0290506,0.0363411,0.0175026,0.0616353,0.0,0.0407047,0.17434,0.389797,0.0535849,0.533831,0.968089,0.00232724,0.811351,0.0968628,0.0,0.0,0.10847,0.0141967,0.278235,0.0,0.0946492,0.147785,0.705931,0.467148,0.119507,0.218569,0.480111,0.00790649,0.12594,0.00392647,0.441338,0.213978,0.455065,0.00330017,0.33845,0.0,0.3653,0.448174,0.459114,0.0,0.623937,0.0441038,0.186303,0.000423427,0.0533308,1.01144,0.0,0.00959147,0.08892,0.557177,0.104239,0.339449,0.833279,0.495468,0.953126,1.52871,0.715078,0.0463388,0.0,0.140932,0.727826,0.410166,0.426511,0.00218569,0.0912837,0.402331,0.650449,0.435637,0.0769426,0.0480473,0.00685942,0.392779,0.470794,0.0138685,0.0632317,0.0539527,0.082292,4.88064e-05,0.929568,0.207061,0.314864,0.00681943,0.0808833,0.978443,0.0533596,0.559224,0.391043,0.1537,0.0285011,0.17451,0.0553879,0.339273,0.366532,0.000846189,1.05658,0.364125,0.371584,0.618466,0.252133,0.331939,0.404535,0.502484,1.48131,1.55257,0.0684469,0.0,1.19773,0.138977,0.00136663,0.165801,0.00487175,0.0,0.0200026,0.219822,0.0480494,0.725731,0.0379823,0.0,0.198412,0.0625302,0.015878,0.178523,0.146772,0.1018,0.147256,0.102251,0.0098527,0.0861288,0.691342,0.0354785,0.0975023,0.00774724,0.0,0.664923,0.108201,0.143057,0.165662,0.105274,0.294728,0.0674211,0.774678,0.554114,0.0266495,0.0310006,0.278523,0.283425,0.123619,0.419861,0.397571,0.229937,0.508497,0.0223053,0.329609,0.65669,0.287013,0.0653504,0.206451,0.0,0.0751847,0.241021,0.141054,0.679968,1.39561,0.0141989,0.0,0.0915215,0.0442917,0.260453,0.826279,0.0800855,0.163196,0.183891,0.00936933,0.424522,0.0,0.358461,0.106946,0.482703,0.271603,0.0227564,0.299735,0.162615,0.0677958,0.00160369,0.603352,0.184103,0.274983,0.267415,0.0,0.111653,0.120749,0.109059,0.475459,0.431718,0.0898098,0.359035,0.0,0.112476,0.0997847,1.43897,0.00524505,0.104091,0.422905,0.0548625,0.0327713,0.0,0.0204591,0.10221,0.108121,0.732403,0.541695,0.901657,0.0,0.540273,0.0,0.0,0.187164,0.00859109,0.0,0.0484065,0.0599188,0.0650962,0.163033,0.0110537,0.00572777,0.463654,0.0,0.0962633,0.446142,0.709152,0.741245,0.00327218,0.279547,0.0845252,0.138498,0.0951218,0.125305,0.00868217,0.0,0.180358,0.981749,0.0165034,0.0754327,0.00498003,0.0867395,0.18767,0.00495769,0.592473,0.069128,0.253783,0.254651,0.0648848,0.609069,0.0859875,1.24405,0.278931,0.522674,0.306575,0.953178,0.198198,0.136003,0.339304,0.818003,0.868009,0.289637,0.383151,0.63489,0.98886,0.279701,0.418762,1.2825,0.142181,0.688837,0.178815,0.128598,0.00355728,0.543174,0.160795,1.65976,0.0433897,0.138484,0.465319,0.0609471,0.199328,1.52083,0.212389,0.752828,0.392421,0.380555,0.798778,0.222979,0.752549,0.777822,0.505836,1.24398,0.0,0.422234,0.485558,0.162703,0.565684,0.685966,0.0946249,0.139333,0.380724,0.639333,0.218878,0.438792,0.643994,0.428539,0.000366814,0.0756627,0.413855,0.0,0.346762,0.508121,0.0239829,0.00294762,0.433699,0.822116,0.769187,0.129737,0.366834,0.00124756,1.63825,0.462243,0.305824,0.376719,0.2785,1.09478,0.721341,0.0299387,0.00445516,0.60574,0.142811,0.431683,0.521274,0.0972198,0.00862812,0.0361623,0.439578,0.675418,0.333327,0.503509,0.427256,0.255952,0.378915,0.302899,0.149054,0.624249,0.0365549,0.840111,0.043042,0.332989,0.163735,0.433131,0.154819,0.255262,0.285415,0.761592,0.481156,0.563298,0.882219,0.48066,0.523138,1.35743,0.180195,0.367918,0.160308,0.112329,0.14393,0.132764,0.760941,0.19021,0.0233201,0.324049,0.262939,0.0,0.262641,0.0,0.459583,0.111832,0.665556,0.287865,0.00858108,0.205177,0.414981,0.54799,0.129566,1.43932,0.412123,0.462149,0.57616,0.000106869,0.221435,0.585762,0.0197987,0.781403,0.115552,0.188028,1.00649,0.75972,0.876607,0.397522,0.924443,1.06588,0.119495,0.683376,0.622959,0.0,0.335744,0.163003,0.119985,0.593074,0.0340846,0.455593,0.116954,0.299424,0.824175,0.243867,0.0659363,0.16478,0.442554,0.547432,0.792262,0.510937,0.743636,0.0051164,0.116452,0.469111,0.104706,0.286549,0.246024,0.227598,0.0713427,0.0794039,0.575087,0.330095,0.0956161,0.146293,0.0146435,1.18065,1.25987,0.206435,0.341655,0.977482,1.07294
